egt,n1a,n2a,nf,ff,mn,t2,tat,oat,alt,p2e,wai,nai,prv,hpv,xf,acnum,reportts,pos,Predict
802.4,78.0,87.79,78.0,2775.0,0.257,3.1,2.0,1.6,1418.0,14.755,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2018-12-24 10:53:22,2,45.51913454400999
854.0,82.66,90.35,82.71,3179.0,0.254,10.6,10.2,9.0,2005.0,14.471,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2018-12-25 15:23:23,2,44.55384554768353
852.8,86.03,89.72,86.22,3655.0,0.262,-8.6,-7.2,-9.9,1739.0,14.57,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2018-12-25 20:49:27,2,43.9679953075414
824.8,83.75,88.91,83.92,3308.0,0.25,-7.5,-6.2,-8.3,1672.0,14.511,0.0,1.0,0.0,0.0,0.0,VQ-BGU,2018-12-26 11:42:26,2,46.40392545261429
786.5,78.15,87.84,78.17,2738.0,0.22,4.3,5.2,2.6,934.0,14.875,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2018-12-26 15:19:13,2,47.49993131440026
874.5,87.47,90.29,87.66,3702.0,0.303,-8.7,-5.0,-10.1,3331.0,13.902,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2018-12-26 20:07:26,2,46.69907485539452
750.8,82.55,85.39,82.73,3582.0,0.269,-36.1,-18.0,-36.8,2610.0,14.153,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2018-12-27 03:36:03,2,41.99991933093389
850.9,85.73,89.78,85.92,3593.0,0.279,-7.3,-6.2,-8.6,1942.0,14.532,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2018-12-27 12:12:42,2,46.05340030503165
791.6,78.25,87.97,78.26,2673.0,0.272,3.5,3.0,1.7,3404.0,13.749,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2018-12-27 15:45:47,2,46.0100222532412
870.7,87.39,90.34,87.58,3801.0,0.275,-8.0,-7.2,-9.6,2407.0,14.312,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2018-12-27 20:24:54,2,46.565608721779924
782.5,77.53,87.63,77.53,2704.0,0.288,2.8,8.2,1.0,3284.0,13.843,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2018-12-28 01:55:57,2,44.79948928385311
832.3,83.85,89.12,84.02,3301.0,0.288,-5.0,-4.5,-7.2,2428.0,14.27,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2018-12-28 20:02:32,2,46.473344269623944
799.4,78.96,88.25,78.98,2765.0,0.267,4.3,9.0,2.4,3213.0,13.901,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2018-12-29 01:10:58,2,46.088075472943075
802.8,81.45,87.82,81.56,3164.0,0.26,-8.0,-5.7,10.649999999999999,1463.0,14.77,0.0,1.0,0.0,0.0,0.0,VQ-BGU,2018-12-29 11:32:42,2,46.55298183160246
857.3,83.74,90.37,83.85,3356.0,0.264,6.9,9.0,10.649999999999999,1077.0,15.016,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2018-12-29 14:42:27,2,45.98326646408805
853.2,86.49,89.67,86.67,3776.0,0.273,-10.5,-3.2,-12.0,2455.0,14.141,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2018-12-30 01:23:54,2,43.58938695406873
839.5,84.42,89.46,84.6,3441.0,0.264,-6.3,-2.7,-6.3,1281.0,14.787,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2018-12-30 07:12:25,2,46.1161254315899
865.9,82.63,90.25,82.69,3204.0,0.259,10.2,8.7,8.5,1859.0,14.599,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2018-12-30 10:38:54,2,43.108212070415824
866.1,85.0,90.81,85.15,3435.0,0.233,6.5,6.7,4.7,1797.0,14.569,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2018-12-30 17:35:32,2,43.32498574959096
863.1,86.04,90.38,86.24,3614.0,0.282,-2.2,-1.0,-3.6,1481.0,14.842,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2018-12-30 20:54:08,2,42.761146328181184
779.3,81.15,86.95,81.28,3187.0,0.266,-15.2,-11.2,-17.4,1964.0,14.446,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2018-12-31 01:07:41,2,43.827121822150716
847.5,84.77,89.59,84.95,3444.0,0.281,-4.4,-4.2,-6.3,1873.0,14.55,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-01-01 11:27:20,2,42.32753250569396
841.5,82.57,89.8,82.64,3264.0,0.272,5.8,6.5,4.1,1728.0,14.77,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-01 14:45:47,2,42.58450020506483
831.3,83.51,89.17,83.66,3306.0,0.267,-3.3,-2.0,-4.6,1474.0,14.742,0.0,1.0,0.0,0.0,0.0,VQ-BGU,2019-01-02 09:45:54,2,42.938641557891195
843.5,84.29,89.6,84.46,3334.0,0.297,-3.1,-1.2,-4.5,2119.0,14.617,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-01-02 20:10:43,2,41.536290436782906
807.0,80.02,88.6,80.04,2845.0,0.272,3.7,4.2,1.8,2972.0,13.968,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-03 01:12:38,2,43.06267276509635
848.0,84.31,89.63,84.47,3392.0,0.278,-2.7,-1.7,-4.1,1536.0,14.687,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-01-03 11:30:21,2,42.151799146802546
794.1,78.92,88.09,78.92,2746.0,0.264,2.1,5.5,0.6,3144.0,13.863,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-01-04 01:04:53,2,42.565070488204704
901.0,88.76,91.2,88.96,4000.0,0.288,-3.6,-4.7,-5.1,2580.0,14.812,0.0,1.0,0.0,0.0,0.0,VQ-BGU,2019-01-04 11:48:00,2,40.38054538262103
852.5,83.19,90.22,83.28,3113.0,0.271,7.6,12.5,5.8,3165.0,13.949,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-04 15:40:47,2,43.53473920353364
888.6,88.53,90.97,88.73,3953.0,0.282,-4.2,-3.0,-6.6,1811.0,14.638,0.0,1.0,0.0,0.0,0.0,VQ-BGU,2019-01-04 20:04:15,2,40.772972855864815
820.1,81.22,88.98,81.28,2953.0,0.309,3.0,5.0,1.2,2804.0,14.192,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-05 01:06:24,2,43.59996008794733
816.8,81.71,88.35,81.81,3144.0,0.261,-5.2,-6.2,-6.6,2436.0,14.235,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-01-05 11:31:54,2,41.44210932141547
882.3,87.12,91.17,87.32,3492.0,0.288,2.8,1.7,1.2,3265.0,13.942,0.0,1.0,0.0,0.0,0.0,VQ-BGU,2019-01-05 16:07:26,2,42.997765474013946
798.6,80.62,87.75,80.7,3063.0,0.264,-6.9,-6.0,-8.3,1790.0,14.585,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-05 20:32:11,2,41.75022474782429
789.2,79.38,86.95,79.43,3109.0,0.272,-10.0,-9.5,-11.6,1624.0,14.843,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-01-06 02:02:15,2,42.07124316171575
828.0,83.75,88.92,83.92,3335.0,0.233,-6.8,-8.0,-8.2,2155.0,14.267,0.0,1.0,0.0,0.0,0.0,VQ-BGU,2019-01-06 09:53:57,2,42.96177539656469
885.0,87.4,91.19,87.6,3463.0,0.263,1.7,0.5,-0.1,4245.0,13.323,0.0,1.0,0.0,0.0,1.0,VQ-BGU,2019-01-06 14:28:50,2,42.87209197871575
831.7,84.02,88.83,84.21,3404.0,0.264,-9.5,-9.7,-10.4,2039.0,14.558,0.0,1.0,0.0,0.0,1.0,VQ-BGU,2019-01-06 20:03:55,2,42.30909383560276
850.5,84.6,90.06,84.75,3236.0,0.272,1.4,6.0,0.0,3049.0,13.939,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-01-07 01:18:12,2,40.95201518749505
807.6,82.07,87.9,82.2,3228.0,0.262,-10.9,-12.2,-12.5,2035.0,14.445,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-01-07 11:10:09,2,41.977909851972996
874.2,85.52,90.9,85.67,3466.0,0.268,5.4,6.7,3.7,1813.0,14.61,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-07 14:31:17,2,39.37818309028907
820.5,82.95,88.17,83.1,3288.0,0.281,-12.0,-12.2,-13.0,2174.0,14.461,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-01-07 19:14:37,2,41.505821110225575
865.1,87.24,89.97,87.43,3693.0,0.286,-10.3,1.5,-11.9,3400.0,13.713,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-08 01:56:00,2,41.099854562157596
805.1,81.16,87.78,81.26,3145.0,0.289,-8.6,-8.0,-10.3,1964.0,14.521,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-01-08 11:26:35,2,40.92112517156173
873.4,85.28,90.9,85.43,3406.0,0.264,6.9,8.0,5.3,1986.0,14.483,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-01-08 14:52:43,2,40.66067254782536
832.5,83.64,88.63,83.82,3341.0,0.273,-9.8,-4.5,-11.1,2487.0,14.222,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-08 19:13:23,2,39.747024436375625
836.5,85.72,88.5,85.91,3726.0,0.278,-18.5,1.0,-20.1,3295.0,13.882,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-09 02:08:49,2,39.96124212100317
808.2,82.35,88.07,82.49,3249.0,0.245,-10.4,-5.0,-11.7,2243.0,14.231,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-09 09:37:14,2,39.898771659234136
891.0,86.8,91.4,87.0,3238.0,0.289,5.4,4.7,3.5,4848.0,13.038,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-09 13:25:46,2,39.421836481297625
772.5,79.37,86.41,79.44,3094.0,0.298,-14.9,-1.2,-16.2,2327.0,14.457,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-09 19:05:12,2,39.98540320982547
844.0,86.82,88.78,87.01,3754.0,0.273,-19.0,-2.2,-20.2,3306.0,13.784,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-01-10 01:47:58,2,39.21567938856266
792.5,80.36,87.51,80.43,3045.0,0.263,-7.6,-6.2,-8.9,1678.0,14.688,0.0,1.0,0.0,0.0,0.0,VQ-BGU,2019-01-10 10:26:05,2,40.093810877844824
868.8,85.28,90.54,85.44,3185.0,0.28,3.7,5.2,1.9,3474.0,13.801,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-01-10 14:06:51,2,39.90074383376693
858.2,86.32,89.34,86.5,3785.0,0.273,-12.2,-6.2,-13.2,1683.0,14.57,0.0,1.0,0.0,0.0,0.0,VQ-BGU,2019-01-10 20:06:52,2,39.642057891842256
882.0,85.63,90.72,85.82,3394.0,0.278,2.8,4.7,1.3,2376.0,14.245,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-01-11 01:27:02,2,39.279112741861994
802.5,81.62,87.67,81.74,3138.0,0.256,-11.2,-8.2,-11.7,2492.0,14.097,0.0,1.0,0.0,0.0,0.0,VQ-BGU,2019-01-11 11:26:49,2,39.18205916303052
888.4,84.65,91.33,84.76,3444.0,0.251,13.4,14.5,11.5,681.0,15.096,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-11 14:39:32,2,38.868636258333574
850.8,85.57,89.4,85.76,3498.0,0.254,-9.6,-9.7,-10.9,2863.0,13.91,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-12 09:52:40,2,38.06311289394724
862.4,85.0,90.3,85.17,3122.0,0.295,1.7,1.2,0.0,4478.0,13.426,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-12 13:26:40,2,38.46293256628379
813.0,81.45,87.72,81.57,3099.0,0.261,-10.2,-6.7,-11.6,2882.0,14.086,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-01-12 20:44:29,2,38.911777723056
767.6,79.04,86.03,79.11,3136.0,0.299,-17.2,-7.2,-18.9,2098.0,14.505,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-13 01:58:58,2,38.05731646393931
840.6,84.1,89.28,84.26,3313.0,0.249,-5.4,-3.5,-6.5,2748.0,13.95,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-13 10:47:38,2,37.810048108205116
808.8,81.83,87.44,81.97,3311.0,0.286,-14.0,-3.5,-15.4,1802.0,14.744,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-13 16:58:10,2,37.7521159007743
735.9,76.56,84.96,76.58,2865.0,0.269,-18.4,-8.0,-19.8,1684.0,14.683,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-13 23:18:52,2,38.96292788021332
776.6,78.14,86.68,78.17,2903.0,0.258,-7.9,0.5,-9.7,2307.0,14.262,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-14 07:59:43,2,38.07789554800187
816.2,82.73,88.13,82.88,3396.0,0.278,-10.8,3.7,-12.3,1983.0,14.541,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-14 16:54:33,2,37.924394796321586
765.6,77.56,86.07,77.57,2824.0,0.256,-12.0,-11.2,-13.5,1886.0,14.552,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-01-14 23:35:55,2,38.10494699200031
814.8,81.61,88.19,81.72,3197.0,0.298,-6.6,-4.5,-8.3,1778.0,14.784,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-15 06:13:22,2,38.29173528597681
809.7,80.96,88.42,81.02,3029.0,0.266,-1.9,-2.7,-3.5,2742.0,14.278,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-01-15 12:10:15,2,38.98615483812418
838.0,83.73,89.0,83.89,3331.0,0.279,-6.3,-4.0,-7.6,2117.0,14.421,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-15 17:56:51,2,38.28361292813768
751.7,77.85,85.6,77.89,2911.0,0.276,-17.4,-17.0,-18.6,1597.0,14.959,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-16 00:23:12,2,40.4665377801631
782.8,79.78,86.78,79.85,3117.0,0.269,-12.9,-6.2,-14.2,2069.0,14.496,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-16 10:57:30,2,39.323498843852136
779.8,79.43,86.41,79.5,3144.0,0.273,-15.0,-7.5,-16.3,1864.0,14.576,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-17 06:16:28,2,38.57440253073437
793.1,81.6,87.02,81.75,3340.0,0.286,-17.3,-7.0,-18.8,1352.0,14.829,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-17 17:29:41,2,37.78614718811538
714.3,75.24,84.0,75.25,2713.0,0.264,-22.7,-17.0,-24.2,2138.0,14.433,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-17 23:38:41,2,38.37961096554151
778.7,78.5,86.64,78.52,2958.0,0.256,-9.5,-3.0,-10.9,1593.0,14.691,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-18 07:53:04,2,38.570386158369125
937.6,89.72,92.42,89.92,3615.0,0.288,4.4,6.7,2.4,4609.0,13.251,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-18 11:57:43,2,38.45719712548178
792.8,79.25,87.56,79.26,2960.0,0.279,-3.6,-1.0,-5.4,1932.0,14.696,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-19 07:57:47,2,38.846978973230144
804.5,80.96,87.73,81.06,3194.0,0.257,-7.7,-0.2,-9.7,2308.0,14.328,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-19 17:04:09,2,38.27583833899622
762.4,78.64,85.66,78.71,2966.0,0.27,-19.1,-17.2,-20.7,2603.0,14.324,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-19 22:29:14,2,38.39825324546683
795.3,79.5,87.84,79.53,2935.0,0.272,-0.3,-0.2,-2.6,1266.0,14.905,0.0,1.0,0.0,0.0,0.0,VQ-BGU,2019-01-20 05:16:36,2,38.90732480508331
702.6,75.54,83.6,75.56,2779.0,0.253,-27.6,-13.5,-28.9,2410.0,14.213,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-20 22:57:42,2,38.91382985758511
785.2,77.77,87.04,77.78,2807.0,0.27,-3.3,0.5,-5.1,2037.0,14.555,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-21 07:57:26,2,38.83724256549173
823.6,81.88,88.55,81.99,3198.0,0.274,-3.7,-3.7,-5.3,2130.0,14.509,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-01-21 17:28:40,2,39.16549268198342
783.8,77.96,87.16,77.97,2839.0,0.263,-3.1,-4.5,-4.3,1764.0,15.166,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-01-22 08:46:56,2,39.23702001855282
817.0,81.1,88.75,81.15,2893.0,0.263,0.8,2.0,-0.8,2571.0,14.167,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-22 12:15:25,2,39.379129629409334
722.5,74.34,84.27,74.35,2575.0,0.27,-16.6,-15.2,-18.3,2601.0,14.251,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-22 22:24:32,2,40.0516806456535
774.5,77.75,86.28,77.76,2857.0,0.259,-10.3,-9.2,-11.9,1690.0,14.681,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-23 08:02:25,2,39.43219824490691
898.8,86.51,91.59,86.69,3300.0,0.262,8.2,7.7,6.6,4035.0,13.581,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-24 11:14:25,2,39.68291048693632
844.3,84.89,88.98,85.09,3648.0,0.27,-10.4,-8.7,-11.5,841.0,15.133,0.0,1.0,0.0,0.0,0.0,VQ-BGU,2019-01-24 16:31:32,2,39.42316414375114
752.9,77.06,85.77,77.08,2821.0,0.287,-13.0,-8.5,-14.4,1857.0,14.647,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-24 22:50:08,2,39.14189786269995
755.4,78.21,85.71,78.27,2972.0,0.275,-16.9,-18.2,-18.6,1687.0,14.779,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-25 07:59:49,2,40.004939737172464
776.1,80.98,86.51,81.12,3206.0,0.269,-20.1,-18.2,-21.0,1820.0,14.594,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-25 16:57:16,2,39.77637141047314
748.1,77.0,85.48,77.02,2790.0,0.225,-15.6,-12.5,-16.6,1835.0,14.37,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-26 08:00:23,2,39.13080290023367
824.1,82.65,88.49,82.79,3258.0,0.27,-7.2,-9.0,-8.8,2829.0,14.583,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-01-26 17:08:49,2,39.246041815573285
752.0,78.05,85.48,78.1,2942.0,0.266,-19.0,-8.2,-20.3,2426.0,14.236,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-26 22:38:45,2,38.40680458957262
713.6,74.49,84.0,74.49,2613.0,0.274,-20.1,-20.2,-21.5,1909.0,14.605,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-27 07:55:41,2,39.76619212558726
946.3,90.36,92.83,90.57,3722.0,0.29,5.4,7.0,3.8,4408.0,13.363,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-27 12:08:10,2,37.90555799991453
733.0,77.88,84.74,77.95,3048.0,0.279,-25.2,-22.5,-26.4,1561.0,14.789,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-27 17:09:31,2,39.64134562811409
713.6,73.8,83.79,73.78,2642.0,0.261,-19.8,-12.7,-21.4,1303.0,14.948,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-01-28 08:07:35,2,38.98547786573978
923.1,88.4,91.94,88.6,3501.0,0.278,4.6,6.5,2.7,4309.0,13.341,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-28 11:57:00,2,38.884832009146336
736.8,77.71,84.88,77.77,3116.0,0.268,-23.1,-13.7,-24.3,1265.0,14.933,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-28 17:05:32,2,39.72489300291652
775.7,80.06,86.1,80.17,3230.0,0.293,-20.3,-8.2,-21.7,1736.0,14.859,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-29 16:40:58,2,38.800377237370185
759.0,77.83,85.93,77.85,2888.0,0.271,-13.6,-9.0,-15.2,1875.0,14.682,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-30 08:35:11,2,38.25639424482552
783.8,79.87,86.91,79.96,3087.0,0.282,-11.9,-12.0,-13.2,2030.0,14.67,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-30 16:57:27,2,37.70510812149372
726.0,75.95,84.53,75.96,2728.0,0.253,-21.0,-21.0,-22.0,1801.0,14.528,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-31 06:09:06,2,39.23529508728457
918.7,87.84,92.28,88.03,3442.0,0.269,9.9,8.0,10.649999999999999,4199.0,13.746,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-01-31 11:14:06,2,38.67326679099967
919.3,88.51,92.03,88.71,3476.0,0.28,5.3,4.2,3.6,4506.0,13.31,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-01 11:55:55,2,38.22392290718611
730.5,78.79,84.55,78.91,3123.0,0.264,-30.4,-17.0,-31.3,2353.0,14.293,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-01 22:34:05,2,38.15629600330597
860.8,83.19,90.46,83.28,3287.0,0.26,10.0,8.7,8.3,1572.0,14.751,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-02 10:16:40,2,38.22470321643285
739.3,78.17,84.75,78.26,3099.0,0.278,-26.5,-21.7,-27.5,1617.0,14.742,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-02 17:03:05,2,38.70541145206636
761.0,79.25,85.79,79.34,3050.0,0.264,-20.7,-19.5,-22.1,2342.0,14.343,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-02-02 22:50:22,2,38.31482249523965
714.7,77.17,83.7,77.26,3063.0,0.268,-32.6,-23.0,-33.5,1794.0,14.606,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-03 04:59:01,2,38.40904038878709
894.2,88.2,91.3,88.39,3907.0,0.278,-1.1,0.0,-2.6,2067.0,14.534,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-02-03 11:48:57,2,38.15292432017602
725.3,76.82,84.07,76.87,2858.0,0.27,-27.2,-24.0,-28.4,2494.0,14.304,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-04 00:38:55,2,38.1669681850986
925.8,88.71,92.26,88.91,3488.0,0.263,6.6,8.5,4.8,4575.0,13.121,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-04 12:06:12,2,38.58843864904432
753.1,80.79,85.41,80.96,3351.0,0.277,-29.8,-20.2,-31.0,1769.0,14.586,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-05 18:00:23,2,38.45201878770562
727.0,77.18,84.59,77.24,2920.0,0.237,-24.3,-16.5,-25.7,2121.0,14.356,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-06 08:06:36,2,37.900043867217356
897.3,87.87,91.37,88.07,3491.0,0.272,1.1,0.5,-0.7,4232.0,13.404,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-02-06 11:57:22,2,37.6818155615623
717.5,77.63,84.15,77.71,3082.0,0.254,-29.2,-21.5,-30.8,1484.0,14.727,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-06 17:00:13,2,39.120159257764946
882.5,86.12,90.88,86.31,3316.0,0.267,2.9,1.2,1.1,3990.0,13.669,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-07 11:18:56,2,38.194543798163366
882.8,86.19,90.92,86.38,3295.0,0.266,3.0,2.7,1.2,3747.0,13.595,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-08 11:57:49,2,37.48519702318029
755.2,78.22,85.46,78.28,3076.0,0.261,-19.6,-14.2,-21.0,1747.0,14.672,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-08 23:34:43,2,37.42419128636514
